1987	99	7690	6.7	12.8	1.04	2.2	2.6	nan	nan	nan	nan
1987	100	11410	2.7	11.1	0.8	2.9	1.8	nan	nan	nan	nan
1987	101	9910	3.4	9.9	0.73	5.8	10.2	nan	nan	nan	nan
1987	102	4740	2.9	7.9	0.79	4.2	8.1	nan	nan	nan	nan
1987	103	10820	2.6	10.6	0.81	2.3	0	nan	nan	nan	nan
1987	104	3610	5.8	10.2	0.94	2.1	0	nan	nan	nan	nan
1987	105	15140	4.1	15	0.95	2.3	0	2.08	1.8	nan	nan
1987	106	8520	7.5	15.1	1.1	1.4	0	nan	nan	nan	nan
1987	107	12270	9.2	17.1	1.07	1.2	0	nan	nan	nan	nan
1987	108	18330	8.6	21.4	1.14	2.2	0	nan	nan	nan	nan
1987	109	7260	8.7	16.7	1.21	2.6	3.6	nan	nan	nan	nan
1987	110	9750	5.2	13.8	0.94	5.6	0.9	nan	nan	nan	nan
1987	111	17220	2.8	13.4	0.8	2.1	0	nan	nan	4.5	nan
1987	112	21460	-0.5	15.9	0.78	1.6	0	nan	nan	nan	nan
1987	113	21250	5.6	19.4	0.89	1.7	0	nan	nan	nan	nan
1987	114	21820	3.3	22.1	0.87	1.9	0	nan	nan	nan	nan
1987	115	19030	5.3	23.5	1.07	1.5	0	nan	nan	nan	nan
1987	116	18970	5.4	19.7	0.92	1.6	0	nan	nan	nan	nan
1987	117	23270	2.9	18.7	0.73	2.3	0	nan	nan	nan	nan
1987	118	22820	8.3	22.5	0.74	3	0	nan	nan	nan	nan
1987	119	16850	12.5	23.9	1.17	2.6	0	nan	nan	4.8	1
1987	120	13470	11.5	21.2	1.34	3.1	0.2	nan	nan	nan	nan
1987	121	3400	11.6	14.8	1.3	3.6	0.1	nan	nan	nan	nan
1987	122	16810	3.8	13.7	0.84	3.5	0.3	2.25	4.8	nan	nan
1987	123	9280	3.6	9.4	0.77	2.8	3.8	nan	nan	nan	nan
1987	124	6850	5	9.7	0.77	4.6	0	nan	nan	nan	nan
1987	125	18150	5	14.2	0.88	3.8	0	nan	nan	nan	nan
1987	126	15970	3	12.1	0.82	3.3	0	nan	nan	nan	nan
1987	127	23240	1.3	12.9	0.8	2.9	0	nan	nan	nan	nan
1987	128	24000	0.3	16.4	0.84	1.3	0	nan	nan	nan	nan
1987	129	24760	2.2	21.8	0.95	2	0	nan	nan	nan	nan
1987	130	16270	2.3	14.2	0.84	2.8	0	nan	nan	nan	nan
1987	131	6200	1.5	13.1	0.88	4.8	2.1	nan	nan	nan	nan
1987	132	7130	3.8	12.8	1.03	3.8	18.5	nan	nan	nan	nan
1987	133	16910	2.9	11.6	0.76	3.5	3.1	nan	nan	nan	nan
1987	134	8580	4	10.2	0.89	4.1	8.1	nan	nan	nan	nan
1987	135	3950	6.1	10.7	0.96	2.9	3.1	nan	nan	nan	nan
1987	136	13410	3.2	11.2	0.81	3.2	2.4	nan	nan	nan	nan
1987	137	17060	2.9	14.1	0.84	2.5	0.8	nan	nan	nan	nan
1987	138	8750	8.4	13.7	1.02	2	0.8	nan	nan	nan	nan
1987	139	23680	6.2	15.3	0.93	2.5	0	nan	nan	nan	nan
1987	140	15080	5	11.1	0.78	4.5	1.9	nan	nan	nan	nan
1987	141	15160	5.4	12.4	0.91	4.4	5.2	nan	nan	nan	nan
1987	142	11710	4.5	12.9	0.94	2	2.2	nan	nan	nan	nan
1987	143	23200	5.4	18.2	1.09	1.9	5.7	nan	nan	nan	nan
1987	144	23660	3.9	20.9	0.98	1.5	0.1	nan	nan	nan	nan
1987	145	27140	6	22.5	1.05	1.7	0	4.3	2.2	nan	nan
1987	146	27000	5.4	22	0.88	2	0	nan	nan	nan	nan
1987	147	17580	5.2	18.1	0.96	2.3	0	nan	nan	nan	nan
1987	148	14320	8	13.1	0.9	3.1	0.6	nan	nan	nan	nan
1987	149	9260	5.3	13.6	0.98	1.6	20.5	nan	nan	nan	nan
1987	150	8330	6.8	18.6	1.21	2.6	2.6	nan	nan	nan	nan
1987	151	6470	6.6	16	1.22	1.6	0.5	nan	nan	nan	nan
1987	152	14030	6.6	18.3	1.26	3	3.1	nan	nan	nan	nan
1987	153	7640	11.5	17	1.36	1.7	17.6	nan	nan	nan	nan
1987	154	7450	10	16.1	1.35	3	3.9	nan	nan	nan	nan
1987	155	13090	10.1	17.6	1.28	2.4	2.3	nan	nan	nan	nan
1987	156	8330	10.9	14.2	1.22	2.8	2.8	nan	nan	nan	nan
1987	157	13540	11.7	18.4	1.27	4.7	1.8	nan	nan	nan	nan
1987	158	12000	11.5	16.8	1.18	3.9	1.8	nan	nan	nan	nan
1987	159	7030	8.7	12.6	1.16	3.5	21.4	nan	nan	nan	nan
1987	160	12400	8.5	14.7	1.13	3.1	1.5	nan	nan	nan	nan
1987	161	20720	7.2	17.8	1.12	1.9	0.2	nan	nan	nan	nan
1987	162	21140	5.6	18.1	1.2	4	1	nan	nan	nan	nan
1987	163	21140	5.6	18.1	1.2	4	1	nan	nan	4.2	nan
1987	164	22750	6	18.3	1.13	1.3	0	nan	nan	nan	nan
1987	165	22560	8.7	17	1.09	2.1	0.1	nan	nan	nan	nan
1987	166	22560	8.7	17	1.09	2.1	0.1	nan	nan	nan	nan
1987	167	16630	6.1	14.5	0.98	2.3	0	nan	nan	nan	nan
1987	168	16630	6.1	14.5	0.98	2.3	0	nan	nan	nan	nan
1987	169	18130	6.9	15.9	1.02	3.2	0	nan	nan	nan	nan
1987	170	7950	6.9	14.4	1.26	2.1	7	nan	nan	nan	nan
1987	171	7490	6.3	15.3	1.18	2	0	nan	nan	nan	nan
1987	172	15960	3.9	17.4	1.18	1.8	1	nan	nan	nan	nan
1987	173	11120	11	18.3	1.37	2.5	8.2	nan	nan	nan	nan
1987	174	10600	11.2	16.6	1.3	1.8	0.5	nan	nan	nan	nan
1987	175	13520	11.7	17.1	1.3	3.8	3.7	nan	nan	nan	nan
1987	176	18880	10.1	17.7	1.3	2.9	2.6	nan	nan	nan	nan
1987	177	10490	12.3	19.1	1.52	2.7	1.9	nan	nan	nan	nan
1987	178	10330	11.9	19.9	1.8	3	0.5	nan	nan	nan	nan
1987	179	8730	16.4	23.3	2.25	2.4	0	nan	nan	nan	nan
1987	180	8730	16.4	23.3	2.25	2.4	0	nan	nan	nan	nan
1987	181	19090	18.9	29	2.23	1.4	0	nan	nan	nan	nan
